artist,genre,artist_id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,Wake Me Up,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,247427,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,The Nights,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,audio_features,0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,176658,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,Waiting For Love,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,audio_features,2P4OICZRVAQcYAV2JReRfj,spotify:track:2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj,230613,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,Levels - Radio Edit,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,audio_features,5UqCQaDshqbIk3pkhy4Pjg,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,https://api.spotify.com/v1/tracks/5UqCQaDshqbIk3pkhy4Pjg,https://api.spotify.com/v1/audio-analysis/5UqCQaDshqbIk3pkhy4Pjg,199907,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,Hey Brother,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4lhqb6JvbHId48OUJGwymk,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,Without You (feat. Sandro Cavazza),0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,audio_features,6Pgkp4qUoTmJIPn7ReaGxL,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,181673,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,Addicted To You,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,audio_features,4eDYMhIin1pSLIG96f1aD0,spotify:track:4eDYMhIin1pSLIG96f1aD0,https://api.spotify.com/v1/tracks/4eDYMhIin1pSLIG96f1aD0,https://api.spotify.com/v1/audio-analysis/4eDYMhIin1pSLIG96f1aD0,148387,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,SOS (feat. Aloe Blacc),0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,audio_features,2x0RZdkZcD8QRI53XT4GI5,spotify:track:2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/tracks/2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/audio-analysis/2x0RZdkZcD8QRI53XT4GI5,157202,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,audio_features,591nHHHzZl1NLt9PMKpinM,spotify:track:591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/tracks/591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/audio-analysis/591nHHHzZl1NLt9PMKpinM,208320,4
Avicii,EDM,1vCWHaC5f2uS3yhpwWbIA6,Lonely Together (feat. Rita Ora),0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,audio_features,75NhhYjHO43mvZgYtnXgti,spotify:track:75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/tracks/75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/audio-analysis/75NhhYjHO43mvZgYtnXgti,181812,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,adore u,0.747,0.867,0,-7.311,1,0.088,0.582,0.00413,0.114,0.684,124.015,audio_features,3YgtkOxZsTuaZdL8McA1FQ,spotify:track:3YgtkOxZsTuaZdL8McA1FQ,https://api.spotify.com/v1/tracks/3YgtkOxZsTuaZdL8McA1FQ,https://api.spotify.com/v1/audio-analysis/3YgtkOxZsTuaZdL8McA1FQ,220653,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,ten,0.765,0.468,11,-10.343,0,0.328,0.818,0.00708,0.109,0.347,127.984,audio_features,5QOBT97OmYCZo1W5u7tRrB,spotify:track:5QOBT97OmYCZo1W5u7tRrB,https://api.spotify.com/v1/tracks/5QOBT97OmYCZo1W5u7tRrB,https://api.spotify.com/v1/audio-analysis/5QOBT97OmYCZo1W5u7tRrB,182013,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,Marea (we’ve lost dancing),0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,audio_features,5Z8Dj3LtbyCMiwE86rhg2f,spotify:track:5Z8Dj3LtbyCMiwE86rhg2f,https://api.spotify.com/v1/tracks/5Z8Dj3LtbyCMiwE86rhg2f,https://api.spotify.com/v1/audio-analysis/5Z8Dj3LtbyCMiwE86rhg2f,285375,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,Delilah (pull me out of this),0.685,0.827,10,-7.745,1,0.224,0.138,0.00207,0.374,0.586,133.93,audio_features,5w9upngVRHNjdZcRC7Xxr2,spotify:track:5w9upngVRHNjdZcRC7Xxr2,https://api.spotify.com/v1/tracks/5w9upngVRHNjdZcRC7Xxr2,https://api.spotify.com/v1/audio-analysis/5w9upngVRHNjdZcRC7Xxr2,250702,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,Turn On The Lights again.. (feat. Future),0.683,0.887,6,-4.944,0,0.0497,0.0125,0.446,0.318,0.551,132.007,audio_features,0UZFTyq4ogQ5RvfOHGPVdZ,spotify:track:0UZFTyq4ogQ5RvfOHGPVdZ,https://api.spotify.com/v1/tracks/0UZFTyq4ogQ5RvfOHGPVdZ,https://api.spotify.com/v1/audio-analysis/0UZFTyq4ogQ5RvfOHGPVdZ,267947,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,Rumble,0.81,0.836,1,-7.721,0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,audio_features,74fmYjFwt9CqEFAh8ybeBD,spotify:track:74fmYjFwt9CqEFAh8ybeBD,https://api.spotify.com/v1/tracks/74fmYjFwt9CqEFAh8ybeBD,https://api.spotify.com/v1/audio-analysis/74fmYjFwt9CqEFAh8ybeBD,146571,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,Jungle,0.665,0.727,1,-8.073,0,0.0391,0.00984,0.394,0.172,0.397,133.922,audio_features,74yA2S6c71vhUvfh8VkCBY,spotify:track:74yA2S6c71vhUvfh8VkCBY,https://api.spotify.com/v1/tracks/74yA2S6c71vhUvfh8VkCBY,https://api.spotify.com/v1/audio-analysis/74yA2S6c71vhUvfh8VkCBY,198806,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,Danielle (smile on my face),0.646,0.865,0,-8.707,1,0.0698,0.000407,0.0228,0.124,0.221,130.0,audio_features,09Rv6ctDE0t9z8zk5FINg8,spotify:track:09Rv6ctDE0t9z8zk5FINg8,https://api.spotify.com/v1/tracks/09Rv6ctDE0t9z8zk5FINg8,https://api.spotify.com/v1/audio-analysis/09Rv6ctDE0t9z8zk5FINg8,200572,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,Baby again..,0.847,0.724,2,-7.668,1,0.047,0.00355,0.00339,0.0731,0.326,126.983,audio_features,6dVgCHMZrWG0tQ4HPeu4aw,spotify:track:6dVgCHMZrWG0tQ4HPeu4aw,https://api.spotify.com/v1/tracks/6dVgCHMZrWG0tQ4HPeu4aw,https://api.spotify.com/v1/audio-analysis/6dVgCHMZrWG0tQ4HPeu4aw,319964,4
Fred again..,EDM,4oLeXFyACqeem2VImYeBFe,Kyle (i found you),0.76,0.669,5,-9.105,0,0.285,0.0757,0.0215,0.77,0.215,112.023,audio_features,6Ao5d7TMQ92h87jQqSHGyw,spotify:track:6Ao5d7TMQ92h87jQqSHGyw,https://api.spotify.com/v1/tracks/6Ao5d7TMQ92h87jQqSHGyw,https://api.spotify.com/v1/audio-analysis/6Ao5d7TMQ92h87jQqSHGyw,196071,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,Lay Low,0.705,0.663,9,-5.289,0,0.0367,0.18,6.74e-06,0.0924,0.38,124.988,audio_features,3IhM5Mber8KA0NaRNpK2px,spotify:track:3IhM5Mber8KA0NaRNpK2px,https://api.spotify.com/v1/tracks/3IhM5Mber8KA0NaRNpK2px,https://api.spotify.com/v1/audio-analysis/3IhM5Mber8KA0NaRNpK2px,140160,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,10:35,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,audio_features,36gcliMRX1vCpgnrZE3dFZ,spotify:track:36gcliMRX1vCpgnrZE3dFZ,https://api.spotify.com/v1/tracks/36gcliMRX1vCpgnrZE3dFZ,https://api.spotify.com/v1/audio-analysis/36gcliMRX1vCpgnrZE3dFZ,172253,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,The Motto,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,audio_features,3j11iDncb7ZeDMw7lFucqM,spotify:track:3j11iDncb7ZeDMw7lFucqM,https://api.spotify.com/v1/tracks/3j11iDncb7ZeDMw7lFucqM,https://api.spotify.com/v1/audio-analysis/3j11iDncb7ZeDMw7lFucqM,164819,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,Don't Be Shy,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,audio_features,0v2Swij0g2VfvSq3c3uaG3,spotify:track:0v2Swij0g2VfvSq3c3uaG3,https://api.spotify.com/v1/tracks/0v2Swij0g2VfvSq3c3uaG3,https://api.spotify.com/v1/audio-analysis/0v2Swij0g2VfvSq3c3uaG3,140500,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,The Business,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,audio_features,57uNXnf4ciHYP4HktbIbzC,spotify:track:57uNXnf4ciHYP4HktbIbzC,https://api.spotify.com/v1/tracks/57uNXnf4ciHYP4HktbIbzC,https://api.spotify.com/v1/audio-analysis/57uNXnf4ciHYP4HktbIbzC,164000,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,Drifting,0.625,0.951,9,-4.866,0,0.0393,0.0718,0.585,0.164,0.376,130.001,audio_features,4EmH2iRucAgCOnhuJRotUi,spotify:track:4EmH2iRucAgCOnhuJRotUi,https://api.spotify.com/v1/tracks/4EmH2iRucAgCOnhuJRotUi,https://api.spotify.com/v1/audio-analysis/4EmH2iRucAgCOnhuJRotUi,147692,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,BOTH,0.69,0.933,5,-3.099,0,0.0832,0.0252,2.51e-05,0.493,0.523,119.987,audio_features,7mobUfp1aL8A6CdugCMWft,spotify:track:7mobUfp1aL8A6CdugCMWft,https://api.spotify.com/v1/tracks/7mobUfp1aL8A6CdugCMWft,https://api.spotify.com/v1/audio-analysis/7mobUfp1aL8A6CdugCMWft,188000,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,Another Love - Tiësto Remix,0.79,0.764,4,-4.685,0,0.0737,0.0836,0.0871,0.132,0.473,123.046,audio_features,4Et6tUEO7biKxZEfJXpNj1,spotify:track:4Et6tUEO7biKxZEfJXpNj1,https://api.spotify.com/v1/tracks/4Et6tUEO7biKxZEfJXpNj1,https://api.spotify.com/v1/audio-analysis/4Et6tUEO7biKxZEfJXpNj1,185366,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,Hot In It (feat. Charli XCX),0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,audio_features,5pNFibJLq7dvoDVIIcQBkn,spotify:track:5pNFibJLq7dvoDVIIcQBkn,https://api.spotify.com/v1/tracks/5pNFibJLq7dvoDVIIcQBkn,https://api.spotify.com/v1/audio-analysis/5pNFibJLq7dvoDVIIcQBkn,129817,4
Tiësto,EDM,2o5jDhtHVPhrJdv3cEQ99Z,All Nighter,0.753,0.919,11,-6.202,0,0.0507,0.0364,0.0597,0.324,0.376,124.985,audio_features,3jksOdXCaDXyGiZ7L4YZbp,spotify:track:3jksOdXCaDXyGiZ7L4YZbp,https://api.spotify.com/v1/tracks/3jksOdXCaDXyGiZ7L4YZbp,https://api.spotify.com/v1/audio-analysis/3jksOdXCaDXyGiZ7L4YZbp,134880,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,HARLEY QUINN,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,audio_features,6CvTEtGagmzQvkUzzyKR9k,spotify:track:6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,143327,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,El Merengue,0.777,0.774,8,-3.079,0,0.0553,0.0895,0.000401,0.0909,0.661,123.982,audio_features,5KbBVSj6AJZ5662fO8EYFh,spotify:track:5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/tracks/5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/audio-analysis/5KbBVSj6AJZ5662fO8EYFh,189669,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,Happier,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,audio_features,7BqHUALzNBTanL6OvsqmC1,spotify:track:7BqHUALzNBTanL6OvsqmC1,https://api.spotify.com/v1/tracks/7BqHUALzNBTanL6OvsqmC1,https://api.spotify.com/v1/audio-analysis/7BqHUALzNBTanL6OvsqmC1,214290,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,Leave Before You Love Me (with Jonas Brothers),0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,audio_features,4qu63nuBpdn0qHUHuObEj1,spotify:track:4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,Silence,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,Numb,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,FRIENDS,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,Wolves,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,Come & Go (with Marshmello),0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
Marshmello,EDM,64KEffDW9EtZ1y2vBYgq8T,Sou Musa do Verão,0.553,0.444,9,-7.667,1,0.123,0.07,0.00301,0.0762,0.344,127.414,audio_features,2cZ62VBKsdZ7u1kKKJdFOc,spotify:track:2cZ62VBKsdZ7u1kKKJdFOc,https://api.spotify.com/v1/tracks/2cZ62VBKsdZ7u1kKKJdFOc,https://api.spotify.com/v1/audio-analysis/2cZ62VBKsdZ7u1kKKJdFOc,187153,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,Rumble,0.81,0.836,1,-7.721,0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,audio_features,74fmYjFwt9CqEFAh8ybeBD,spotify:track:74fmYjFwt9CqEFAh8ybeBD,https://api.spotify.com/v1/tracks/74fmYjFwt9CqEFAh8ybeBD,https://api.spotify.com/v1/audio-analysis/74fmYjFwt9CqEFAh8ybeBD,146571,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,Where Are Ü Now (with Justin Bieber),0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,In Da Getto,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,audio_features,1q0PYXTbDsirp2l74ng6pn,spotify:track:1q0PYXTbDsirp2l74ng6pn,https://api.spotify.com/v1/tracks/1q0PYXTbDsirp2l74ng6pn,https://api.spotify.com/v1/audio-analysis/1q0PYXTbDsirp2l74ng6pn,130667,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,Fine Day Anthem,0.745,0.85,6,-3.903,0,0.075,0.000285,0.0392,0.118,0.54,138.03,audio_features,6tifCCTIVBLC2TmTquYG7G,spotify:track:6tifCCTIVBLC2TmTquYG7G,https://api.spotify.com/v1/tracks/6tifCCTIVBLC2TmTquYG7G,https://api.spotify.com/v1/audio-analysis/6tifCCTIVBLC2TmTquYG7G,188261,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,VOLVER,0.745,0.887,11,-2.75,0,0.0437,0.0306,0.00224,0.245,0.722,155.041,audio_features,1ncGbGufa7aUaJ5zC4YP3y,spotify:track:1ncGbGufa7aUaJ5zC4YP3y,https://api.spotify.com/v1/tracks/1ncGbGufa7aUaJ5zC4YP3y,https://api.spotify.com/v1/audio-analysis/1ncGbGufa7aUaJ5zC4YP3y,185806,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,Pepper,0.766,0.876,10,-4.256,0,0.0867,0.000979,0.000298,0.102,0.303,145.025,audio_features,0OCFIEsSrmKueOiPK6S3xq,spotify:track:0OCFIEsSrmKueOiPK6S3xq,https://api.spotify.com/v1/tracks/0OCFIEsSrmKueOiPK6S3xq,https://api.spotify.com/v1/audio-analysis/0OCFIEsSrmKueOiPK6S3xq,148966,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,Baby again..,0.847,0.724,2,-7.668,1,0.047,0.00355,0.00339,0.0731,0.326,126.983,audio_features,6dVgCHMZrWG0tQ4HPeu4aw,spotify:track:6dVgCHMZrWG0tQ4HPeu4aw,https://api.spotify.com/v1/tracks/6dVgCHMZrWG0tQ4HPeu4aw,https://api.spotify.com/v1/audio-analysis/6dVgCHMZrWG0tQ4HPeu4aw,319964,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,Bangarang (feat. Sirah),0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,audio_features,6VRhkROS2SZHGlp0pxndbJ,spotify:track:6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/tracks/6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ,215253,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,RATATA,0.889,0.6,9,-10.603,1,0.144,0.0145,0.0,0.08,0.501,123.978,audio_features,4wteGC0HtLeZWjDcczc4Pw,spotify:track:4wteGC0HtLeZWjDcczc4Pw,https://api.spotify.com/v1/tracks/4wteGC0HtLeZWjDcczc4Pw,https://api.spotify.com/v1/audio-analysis/4wteGC0HtLeZWjDcczc4Pw,126774,4
Skrillex,EDM,5he5w2lnU9x7JFhnwcekXX,HUMBLE. - SKRILLEX REMIX,0.901,0.934,11,-2.345,1,0.273,0.00794,7.68e-05,0.194,0.868,150.037,audio_features,65ES1qwOB577ZnTkizMXJJ,spotify:track:65ES1qwOB577ZnTkizMXJJ,https://api.spotify.com/v1/tracks/65ES1qwOB577ZnTkizMXJJ,https://api.spotify.com/v1/audio-analysis/65ES1qwOB577ZnTkizMXJJ,156800,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,It Ain’t Me (with Selena Gomez),0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,Higher Love,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,audio_features,1kKYjjfNYxE0YYgLa7vgVY,spotify:track:1kKYjjfNYxE0YYgLa7vgVY,https://api.spotify.com/v1/tracks/1kKYjjfNYxE0YYgLa7vgVY,https://api.spotify.com/v1/audio-analysis/1kKYjjfNYxE0YYgLa7vgVY,228267,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,Firestone,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,audio_features,1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,271640,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,Stole the Show,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,audio_features,5masKPHeAOVNgxdLebIcK7,spotify:track:5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/tracks/5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/audio-analysis/5masKPHeAOVNgxdLebIcK7,223187,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,Born To Be Yours,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,audio_features,0WVAQaxrT0wsGEG4BCVSn2,spotify:track:0WVAQaxrT0wsGEG4BCVSn2,https://api.spotify.com/v1/tracks/0WVAQaxrT0wsGEG4BCVSn2,https://api.spotify.com/v1/audio-analysis/0WVAQaxrT0wsGEG4BCVSn2,193321,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,Woke Up in Love,0.649,0.586,2,-5.998,1,0.0385,0.234,0.0,0.0936,0.178,106.031,audio_features,07QIetdCyAEox3Q5qqJT43,spotify:track:07QIetdCyAEox3Q5qqJT43,https://api.spotify.com/v1/tracks/07QIetdCyAEox3Q5qqJT43,https://api.spotify.com/v1/audio-analysis/07QIetdCyAEox3Q5qqJT43,216880,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,Lose Somebody,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,1sgDyuLooyvEML4oHspNza,spotify:track:1sgDyuLooyvEML4oHspNza,https://api.spotify.com/v1/tracks/1sgDyuLooyvEML4oHspNza,https://api.spotify.com/v1/audio-analysis/1sgDyuLooyvEML4oHspNza,199549,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,Dancing Feet (feat. DNCE),0.746,0.78,0,-4.892,1,0.102,0.319,0.0,0.411,0.569,105.931,audio_features,288EJf2Hyv0vFtyYlcP9zN,spotify:track:288EJf2Hyv0vFtyYlcP9zN,https://api.spotify.com/v1/tracks/288EJf2Hyv0vFtyYlcP9zN,https://api.spotify.com/v1/audio-analysis/288EJf2Hyv0vFtyYlcP9zN,215200,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,Remind Me to Forget,0.689,0.505,0,-6.389,1,0.0933,0.158,0.0,0.138,0.312,99.017,audio_features,6xTU6B6nFwKKTSZ9ySXS80,spotify:track:6xTU6B6nFwKKTSZ9ySXS80,https://api.spotify.com/v1/tracks/6xTU6B6nFwKKTSZ9ySXS80,https://api.spotify.com/v1/audio-analysis/6xTU6B6nFwKKTSZ9ySXS80,217293,4
Kygo,EDM,23fqKkggKUBHNkbKtXEls4,What's Love Got to Do with It,0.75,0.664,8,-5.908,0,0.154,0.275,0.0,0.0632,0.617,105.023,audio_features,3Be7CLdHZpyzsVijme39cW,spotify:track:3Be7CLdHZpyzsVijme39cW,https://api.spotify.com/v1/tracks/3Be7CLdHZpyzsVijme39cW,https://api.spotify.com/v1/audio-analysis/3Be7CLdHZpyzsVijme39cW,208156,4
ILLENIUM,EDM,45eNHdiiabvmbp4erw26rg,Takeaway,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,audio_features,3g0mEQx3NTanacLseoP0Gw,spotify:track:3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/tracks/3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/audio-analysis/3g0mEQx3NTanacLseoP0Gw,209880,4
